user_id;first_name;username;group_name;bio;group_count;bio_length;has_photo;site_count;site_list;osint_score;exposure_level;sherlock_status;sherlock_found_count;sherlock_checked_at;last_parsed_at
8272527432;Александра;;rabota_chaty1;От 100.000 рублей в неделю ? Запросто !!! Строго 14+ https://t.me/+MSg;1;70;1;0;;50;medium;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8273224616;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8274069515;пр я;chyroda;andrewgiftschat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
8276059607;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8276166326;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8276384777;Вова;uihihl;python_ru;мы тут не работаем а ЗАРАБАТЫВАЕМ https://t.me/+hO4xzybeyiRmMDJi;1;64;1;0;;65;high;;0;;2026-04-22 02:35:05
8276415715;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8276631490;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8277056318;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8277840958;YORFIZZIS | HELPER-RW;Maximus_netu;andrewgiftschat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
8278159523;#𝕟𝕖𝕣𝕧𝕟𝕪𝕪 | @headshunt;Xddddd0_0;andrewgiftschat;4k | face;1;9;1;0;;60;medium;;0;;2026-04-22 02:35:05
8278806980;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8279823350;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8280225760;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8280313660;yokkaa;yokkaa;andrewgiftschat;-мам,я хочу быть как газан,такой же хулиган @mmewop6;1;52;1;0;;65;high;;0;;2026-04-22 02:35:05
8280711166;@Am_niam;Amn_iam;andrewgiftschat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
8281335303;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8282234633;chuvaaak;tmchks;andrewgiftschat;-Навечно молодой,forever young @Bratuhas;1;40;1;0;;65;high;;0;;2026-04-22 02:35:05
8282713731;Машуня;maruusiyaa;andrewgiftschat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
8283013724;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8283320367;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8283571354;Дима;;laravel_pro;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8283896603;;;tproger_chat;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8284825747;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8285331331;ap;q1use;andrewgiftschat;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
8286580442;Денис;denispetrov427;rabota_chaty1;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
8287760725;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8288469747;Бегемот;Cudll;andrewgiftschat;🇺🇲;1;2;1;0;;60;medium;;0;;2026-04-22 02:35:05
8288832980;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8289124273;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8290457008;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8291026377;Викуся;vikusya_lady;rabota_chaty1;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
8291580001;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8291669585;Тигран the bmv;;andrewgiftschat;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8291799182;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8292087899;кримик хапаев 🏴‍☠️;crimewox;andrewgiftschat;CEO | crimick_app.t.me |;1;24;1;0;;60;medium;;0;;2026-04-22 02:35:05
8292125582;𝓶𝔁𝔁𝔂𝓽𝓻𝓷<3;n123_steel;andrewgiftschat;𝑊ℎ𝑒𝑟𝑒 𝑎𝑟𝑒 𝑖𝑠 𝑚𝑦 𝑀𝑎𝑛𝑑𝑦? @awanttobebeautiful;1;42;1;0;;65;high;;0;;2026-04-22 02:35:05
8292166543;☬•𝐸𝓁𝒾𝓏𝒶𝒷𝑒𝓉𝒽•☬;Luna_900;andrewgiftschat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
8292392272;инна;inna0469;rabota_chaty1;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
8292875267;пропал;SwastonTyT;andrewgiftschat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
8293450095;Света;Sveta24sss;rabota_chaty1;By feel month heart new week rather.;1;36;1;0;;60;medium;;0;;2026-04-22 02:35:05
8293732376;𝑊𝑒𝑙𝑙..;aelioris;andrewgiftschat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
8294158667;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8294386118;хiвя мiкразайм;HivikkTon;andrewgiftschat;UQCVJ9M5bU-g58YFGJcLaB_ARTHmZ1lnWfwVseayMl0QVTdn;1;48;1;0;;65;high;;0;;2026-04-22 02:35:05
8295528998;.;darkcassandra;andrewgiftschat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
8295571395;Игорь;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8295870553;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8297121046;𝓜𝓪𝓻𝓲𝓷𝓪;rasadsaw4;rabota_chaty1;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
8297288248;︎ ︎ ︎ ︎ ︎ ︎ ︎ ︎ ︎ ︎ ‍ ‍ ‍ ‍ ‍ ‍ ‍𝚂𝙿𝙸𝙺𝙴;By_fe1ix;andrewgiftschat;@UGSGAME;1;8;0;0;;50;medium;;0;;2026-04-22 02:35:05
8297842974;Fiksik #кул;Wwwwwwwww_98;andrewgiftschat;Сливаю промо только тут @fiksikchanel;1;37;1;0;;60;medium;;0;;2026-04-22 02:35:05
8298155788;He1ssi;Sstiwi_au;andrewgiftschat;϶й, ʙᴄᴇᴦдᴀ буду один, у ʍᴇня ᴛᴀᴋ ʍноᴦо дᴇнᴇᴦ, но ʍои ʍозᴦи нᴀ ʍᴇᴄᴛᴇ;1;67;1;0;;65;high;;0;;2026-04-22 02:35:05
8300614543;Олеся;timyrzjajsj;rabota_chaty1;…;1;1;0;0;;50;medium;;0;;2026-04-22 02:35:05
8300660468;Техподдержка;Nagints6374;andrewgiftschat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
8301280970;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8301340443;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8301362971;N;mmaxxxrr;andrewgiftschat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
8301773891;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8304117206;Leymisa;Leymisa;andrewgiftschat;l It's me;1;9;1;0;;60;medium;;0;;2026-04-22 02:35:05
8305377654;Марина;marina_28_0;rabota_chaty1;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
8305491745;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8307147208;Riaа;;rabota_chaty1;;1;0;1;0;;20;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8307396178;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8308365224;ev;;laravel_pro;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8308574805;Альбина;albina_sueta;rabota_chaty1;https://t.me/+4XrR5HetmA8zMzUy жду тебя! @WORK_BABLO_MONEY ЛАВЭ;1;63;1;0;;65;high;;0;;2026-04-22 02:35:05
8308848338;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8309568626;Kenzo @AdvanceStars_Bot;ocekill;andrewgiftschat;@AdvanceStars_Bot - первый игровой бот на телеграм звезды 🌟;1;59;1;0;;65;high;;0;;2026-04-22 02:35:05
8309925513;Іллюха;Illa14589;andrewgiftschat;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
8310322059;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8310735367;🤍;wisqeez;andrewgiftschat;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
8311880964;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8312036207;Heliciar;Paidleadmonisher;rabota_chaty1;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
8312369880;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8312808649;Opyqpz;r_6630gm;rabota_chaty1;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
8313520696;wasdevis;wasdevis_01;andrewgiftschat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
8313655748;🌿;ferpl8;andrewgiftschat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
8314684428;▪️;inquictor_money;andrewgiftschat;Ehren Craig is my mentor who does better than me;1;48;1;0;;65;high;;0;;2026-04-22 02:35:05
8315069083;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8316997376;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8317307023;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8317738191;Иванна;ivanka09v;rabota_chaty1;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
8317968020;фригидная нимфоманка;f0r3v3r_s1ngl3;andrewgiftschat;тгк: https://t.me/+KPeVrjPi3x45ZTEy менеджер @mifilogiya;1;56;1;0;;65;high;;0;;2026-04-22 02:35:05
8319439705;Вика;Vikaa17v;rabota_chaty1;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
8319705715;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8319759686;yapi 🍀;yapii;andrewgiftschat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
8320014293;Амелька;Amelishirka;andrewgiftschat;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
8320063160;Назар;Vasapnegga;andrewgiftschat;Чем гуще лес- шкибиди доп ЕС ЕС;1;31;0;0;;50;medium;;0;;2026-04-22 02:35:05
8320148099;Милена;;rabota_chaty1;https://t.me/+nTX0Y2oq1lgzYzAy;1;30;1;0;;45;medium;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8320277733;Милана;;rabota_chaty1;По аренде, подавайте заявку в групп https://t.me/+lAyMASsusWs4MTcy;1;66;1;0;;50;medium;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8320472926;ꨄ︎ $𝗄1е͜͡ꪀ𝖽𝗂ꫀ𝗅;FreeDdur0v;andrewgiftschat;— #ВернитеТг @CR4_YY / люблю пав пав люблю пых пых 😢 сквозьбабуля;1;65;0;0;;55;medium;;0;;2026-04-22 02:35:05
8320597144;.;Koko124kk;andrewgiftschat;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
8321130836;Администратор;Hangerlol;rabota_chaty1;https://wilder.black/XStDoTrGb Промо ORBJDKUVDMA;1;48;1;0;;65;high;;0;;2026-04-22 02:35:05
8322160642;!fantastic;kiryhagg;rabota_chaty1;...;1;3;1;0;;60;medium;;0;;2026-04-22 02:35:05
8323110793;Марина;MarinaKalinina17;rabota_chaty1;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
8323255554;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8323698093;Siptop6363;Siptopmini;andrewgiftschat;Popoan;1;6;1;0;;60;medium;;0;;2026-04-22 02:35:05
8324240101;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8324481446;NFT777 @andrusho;ggmox;andrewgiftschat;Fan @andrusho;1;13;1;0;;60;medium;;0;;2026-04-22 02:35:05
8324900990;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8324985366;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8325317174;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8326806949;Владислав;EgorSnow;andrewgiftschat;Impossible... Or Possible?;1;26;1;0;;60;medium;;0;;2026-04-22 02:35:05
8326905756;Logan #ꪋટƿ᥆ꪉƿ᥆ #500 #SHDW #s1k #skmbr;loganfat;andrewgiftschat;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
8328182870;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8328527525; ᅠ ︎ ︎;dixlake;andrewgiftschat;@Xeroxs1 легенда;1;16;1;0;;60;medium;;0;;2026-04-22 02:35:05
8328577812;.;Sanik28;andrewgiftschat;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
8328646236;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8329753628;Соня;;rabota_chaty1;;1;0;1;0;;20;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8329973603;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8330865491;Александра;;rabota_chaty1;Для открытия резюме писать https://t.me/assistant_kadry;1;55;1;0;;50;medium;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8331322261;💕Fauna💕;FUNFAN_9;andrewgiftschat;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
8331552149;Vegetable;djifoe;rabota_chaty1;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
8331586774;Mid Night Nobokos;s105km;andrewgiftschat;Чего @bembesheva;1;16;1;0;;60;medium;;0;;2026-04-22 02:35:05
8332044187;Yarniz;Ygevk;andrewgiftschat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
8332347355;Emilya;EmilyaNa47;rabota_chaty1;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
8332428155;🔪6bAtb и;httc_m;laravel_pro;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
8332502923;ty_zahodi_esli_chto;VelkoXz;andrewgiftschat;ZX5404LAJFO00JFR https://t.me/questianonbot?start=8332502923;1;60;1;0;;65;high;;0;;2026-04-22 02:35:05
8332933684;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8333140236;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8334717436;Виктория;GameroBrittany9849;rabota_chaty1;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
8335732125;АлиК;Allxr0;andrewgiftschat;- and if you die, I wanna die with you | @shimmering_watermelon;1;63;1;0;;65;high;;0;;2026-04-22 02:35:05
8336827626;Эля;;rabota_chaty1;https://t.me/+Qnpt60ztPdNlMjAy;1;30;1;0;;45;medium;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8337154554;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8337521059;Артемчик;Sosochka68;andrewgiftschat;находится в федеральном розыске;1;31;1;0;;60;medium;;0;;2026-04-22 02:35:05
8339789747;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8340428084;Heather;;andrewgiftschat;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8341433791;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8342572573;Xetrlj;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8343211780;Елизавета;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8343227196;Марьяна;;rabota_chaty1;;1;0;1;0;;20;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8344061569;Minaldo;minaldo_15;andrewgiftschat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
8344459239;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8345498282;🥀#япи #fso #WG;wichthepack;andrewgiftschat;𝓿𝓸𝓵𝓿𝓮𝓻í𝓪 𝓪 𝓮𝓵𝓮𝓰𝓲𝓻𝓽𝓮.;1;20;1;0;;60;medium;;0;;2026-04-22 02:35:05
8345694223;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8345755691;Laittthodaylyn;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8346383684;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8347032323;♾️;mushenie;andrewgiftschat;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
8347382986;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8347491433;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8348233103;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8348310108;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8349073952;Кристина;;rabota_chaty1;https://t.me/+HW8Tkpln4oBmMmIy ИЩЕМ ДРОПА!!!;1;44;1;0;;50;medium;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8350286372;mostervc#alinka;sdef3m;andrewgiftschat;-я ⲧⲟⲗьⲕⲟ ⲥ ⲧⲟⳝⲟύ ⲧⲉⲡⲉⲣь ⳝⲩⲇⲩ, υⲇυ, ⲟⳝⲏυⲙυ ⲙⲉⲏя @Yulia1828;1;58;1;0;;65;high;;0;;2026-04-22 02:35:05
8350634545;поглощаю грёзы;inscenary;andrewgiftschat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
8350710471;Дмитрий;HR_2609;rabota_chaty1;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
8351103898;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8351250025;好̙̑͑的̓ ̥̻̭ / ἔłᾄi;mililllo;andrewgiftschat;:: በቀጭኑ በረዶ ላይ ከሄድክ መውደቅ አትችልም። 🥣;1;33;1;0;;60;medium;;0;;2026-04-22 02:35:05
8351581732;Максим;;python_ru;мы тут не работаем а ЗАРАБАТЫВАЕМ https://t.me/+2qnCGvj1DeIxYjMy;1;64;1;0;;50;medium;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8351764089;ᴨᴏᴧинᴋᴀ;polikjaw;andrewgiftschat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
8352012585;🔪 ラブスター (⁠≧⁠▽⁠≦⁠) ᵏᵛᶦᶻᶫᶦᵏˢ;wtrynxx;andrewgiftschat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
8352093601;Uwu;Ondrey_nish;andrewgiftschat;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
8353099527;Keeper;DU0R0V;andrewgiftschat;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
8353175152;Илья;;rabota_chaty1;;1;0;1;0;;20;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8353415905;𝗚𝗿𝗮𝗶𝗻𝗱𝗴𝘄𝗮𝗽;;andrewgiftschat;;1;0;1;0;;20;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8353418470;『 𝗖h𝐢𝐢𝗄𝕒𝒘𝒶 』⋆˚𝜗𝜚˚⋆;Chiikawa_c;andrewgiftschat;𐋏ᥲⲙ ᥴ @Whore04 ρᥲᥴᥴʙᥱᴛ нᥱ ᥰ᧐ⲙᥱ᥊ᥲ ˗ˋˏ ♡ ˎˊ˗ / Лучший друг @TSUB_K 𐚁๋;1;67;1;0;;65;high;;0;;2026-04-22 02:35:05
8353568365;VanyaCapital💵;ManyFrank;rabota_chaty1;Я сказал — сделано. Пополнение и вывод на 1xbet. Время — деньги.😎https://t.me/ManyFrank24;1;89;1;0;;65;high;;0;;2026-04-22 02:35:05
8353865721;Ищи @jordan174_new;;andrewgiftschat;Оператор продаж @jordan174_new;1;30;0;0;;35;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8355730172;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8356062571;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8356076780;Медина;grishkosity;rabota_chaty1;Several must international maybe threat activity.;1;49;1;0;;65;high;;0;;2026-04-22 02:35:05
8356260823;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8356362213;;;python_ru;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8356381196;.;APECTOBAH_3A_CBAT_B_LLlKOLE;andrewgiftschat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
8356661097;Пелагея;;rabota_chaty1;;1;0;1;0;;20;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8356910568;Карина💭😘;carine_l1;rabota_chaty1;4 часа и 15 тысяч в кармане! Пиши!🧩 https://t.me/+8gdKq2ta2UliMWFi;1;66;1;0;;65;high;;0;;2026-04-22 02:35:05
8357265967;Лордик;Lordik_keksik;andrewgiftschat;Пусто пусто пусто);1;18;0;0;;50;medium;;0;;2026-04-22 02:35:05
8357279535;Tyrew.xx;Vinagfs;andrewgiftschat;...;1;3;1;0;;60;medium;;0;;2026-04-22 02:35:05
8357605463;ровный пацан;nnnnaand;andrewgiftschat;Обмен валют;1;11;0;0;;50;medium;;0;;2026-04-22 02:35:05
8357849109;Таня;cranicShandies;rabota_chaty1;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
8358521893;ᴋᴏдᴇинᴏʙ ᴅᴏᴘᴀᴍɪɴᴇ;kodeinmvp;andrewgiftschat;| чек адаптер | в сети 24/7 | спам, тролли - чс | лист | @rageswating;1;69;1;0;;65;high;;0;;2026-04-22 02:35:05
8358565231;ᅠᅠᅠ;Fiberal_098;andrewgiftschat;Она так мило спит и я иё не разбужу @mrrdererss11 ❤️;1;52;1;0;;65;high;;0;;2026-04-22 02:35:05
8359257305;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8359276119;Анна;annamorozova275;rabota_chaty1;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
8359894431;Анатолий;AnatolijFilippov_PJ;andrewgiftschat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
8360480599;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8360553668;Билал;;rabota_chaty1;;1;0;1;0;;20;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8361024637;ᴄинᴇᴦᴧᴀзᴋᴀ✈️;jeijeihs;andrewgiftschat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
8361519360;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8361545136;🫪 limitles็็็็็็็็็็็็็s็็็็็็็็็็็็็ 🫪;v1nc3masuka;andrewgiftschat;чюпеп https://t.me/starsy_zarabotox_bot?start=8361545136;1;56;1;0;;65;high;;0;;2026-04-22 02:35:05
8361709687;luong;;tproger_chat;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8361825176;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8361905316;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8363124227;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8363401617;🥵Питер🏳️‍🌈;bratok234;andrewgiftschat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
8363626308;Влад;cojoter;rabota_chaty1;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
8364778335;🫆;krtmil;andrewgiftschat;;1;0;0;0;;25;low;;0;;2026-04-22 02:35:05
8365408025;Сергей;;rabota_chaty1;1bb;1;3;1;0;;45;medium;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8365726725;᭣֤ࣨ ♡月の幻想𖦹;forgets13;andrewgiftschat;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
8365864190;Olvin;olvindontloveit01;laravel_pro;Ты, да я, да мы с тобой))));1;27;1;0;;60;medium;;0;;2026-04-22 02:35:05
8366094443;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
8366323424;Дональд ТрАмп 🇺🇸;H_isisisir;andrewgiftschat;Сделаем Америку снова великой🇺🇸 / кому 50 звезд в лс;1;52;1;0;;65;high;;0;;2026-04-22 02:35:05
8366393995;Мила;milaaa670;rabota_chaty1;;1;0;1;0;;35;low;;0;;2026-04-22 02:35:05
8366579941;Alexander;fermaovets;rabota_chaty1;farm;1;4;0;0;;50;medium;;0;;2026-04-22 02:35:05
8368024014;;;rabota_chaty1;;1;0;0;0;;10;low;skipped;0;2026-04-22 02:35:05;2026-04-22 02:35:05
